localidad,nom_loc,nom_dpto,nom_prov,nom_pais,dpto_partido,provincia,pais
15550,LA PAULINA,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15551,LA VICTORIA (INTENDENTE ALVEAR-DPTO. CHAPADLEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15552,LAS DELICIAS (INTENDENTE ALVEAR-DPTO. CHAPADLEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15553,TRES ALGARROBOS,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15554,CONDARCO,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15555,NAZCA (APEADERO FCGSM),General Roca,Cordoba,Argentina,5414035,5414,54
15556,WATT,General Roca,Cordoba,Argentina,5414035,5414,54
15557,BARRIO 9 DE SETIEMBRE,General Roca,Cordoba,Argentina,5414035,5414,54
15558,AGUAS BUENAS,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15559,COLONIA DENEVI,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15560,CORONEL HILARIO LAGOS,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15561,EL PORVENIR (CNEL. HILARIO LAGOS-DPTO. CHAPADLEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15562,GALLINAO,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15563,LA CASILDA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15564,LA ENERGIA,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15565,LA INVERNADA,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15566,LA LUCHA (CNEL. HILARIO LAGOS-DPTO. CHAPADLEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15567,LA MAGDALENA (CNEL. HILARIO LAGOS-DPTO. CHAPALEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15568,LA PAMPEANA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15569,LA PRADERA,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15570,LA VOLUNTAD,Indeterminado,La Pampa,Argentina,5442998,5442,54
15571,MARIANO MIRO,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15572,RAMON SEGUNDO,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15573,SAN JOSE (CORONEL HILARIO LAGOS-DPTO. CHAPALEUFU),Indeterminado,La Pampa,Argentina,5442998,5442,54
15574,SAN URBANO,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15575,SARAH,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15576,TRES LAGUNAS,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15577,HEREFORD,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15578,SANSINENA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15579,KM 117 (APEADERO FCGB),General Villegas,Buenos Aires,Argentina,5406392,5406,54
15580,RIVADAVIA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15581,GONZALEZ MORENO,Carlos Tejedor,Buenos Aires,Argentina,5406154,5406,54
15582,CHOPI TALO,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15583,SAN MAURICIO,Carlos Tejedor,Buenos Aires,Argentina,5406154,5406,54
15584,GONDRA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15585,PIEDRITAS,Carlos Tejedor,Buenos Aires,Argentina,5406154,5406,54
15586,SANTA ELEODORA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15587,BOCAYUVA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15588,ROOSEVELT (EST.MERIDIANO V),Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15589,ALBARIÑO,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15590,ELORDI,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15591,LOS CALDENES,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15592,LA PORTEÑA,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15593,BANDERALO,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15594,SANTA AURELIA,Chapaleufú,La Pampa,Argentina,5442056,5442,54
15595,SAN RAMON,Rivadavia,Buenos Aires,Argentina,5406679,5406,54
15596,JUAN V. CILLEY,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15597,GRACIARENA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15598,QUENUMA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15599,INGENIERO THOMPSON,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15600,LEUBUCO,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15601,CAILOMUTA,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15602,SALLIQUELO,General Villegas,Buenos Aires,Argentina,5406392,5406,54
15603,LA COLINA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15604,ANTONIO CATALANO,General Roca,Cordoba,Argentina,5414035,5414,54
15605,CAMPO SAN JUAN,General Roca,Cordoba,Argentina,5414035,5414,54
15606,COSTA DEL RIO QUINTO,General Roca,Cordoba,Argentina,5414035,5414,54
15607,DE LA SERNA,General Roca,Cordoba,Argentina,5414035,5414,54
15608,DEL CAMPILLO,General Roca,Cordoba,Argentina,5414035,5414,54
15609,ITALO,General Roca,Cordoba,Argentina,5414035,5414,54
15610,LA LUZ,General Roca,Cordoba,Argentina,5414035,5414,54
15611,LA PERLITA,General Roca,Cordoba,Argentina,5414035,5414,54
15612,MATTALDI,General Roca,Cordoba,Argentina,5414035,5414,54
15613,NICOLAS BRUZONE,General Roca,Cordoba,Argentina,5414035,5414,54
15614,PINCEN,General Roca,Cordoba,Argentina,5414035,5414,54
15615,RANQUELES,General Roca,Cordoba,Argentina,5414035,5414,54
15616,TOMAS ECHENIQUE,General Roca,Cordoba,Argentina,5414035,5414,54
15617,EL PAMPERO (EMBARCADERO FCGSM),General Roca,Cordoba,Argentina,5414035,5414,54
15618,LECUEDER,General Roca,Cordoba,Argentina,5414035,5414,54
15619,MODESTINO PIZARRO,General Roca,Cordoba,Argentina,5414035,5414,54
15620,VILLA SARMIENTO,General Roca,Cordoba,Argentina,5414035,5414,54
15621,VILLA VALERIA,General Roca,Cordoba,Argentina,5414035,5414,54
15622,CAÑADA VERDE (VA. HUIDIBRO),General Roca,Cordoba,Argentina,5414035,5414,54
15623,LA NACIONAL,General Roca,Cordoba,Argentina,5414035,5414,54
15624,LARSEN (APEADERO FCGSM),General Roca,Cordoba,Argentina,5414035,5414,54
15625,LOS ALFALFARES (APEADERO FCGSM),General Roca,Cordoba,Argentina,5414035,5414,54
15626,VILLA HUIDOBRO,General Roca,Cordoba,Argentina,5414035,5414,54
15627,VILLA MODERNA,General Roca,Cordoba,Argentina,5414035,5414,54
15628,LA PENCA (DPTO. GRAL. ROCA),General Roca,Cordoba,Argentina,5414035,5414,54
15629,LA ACEQUIECITA,General Roca,Cordoba,Argentina,5414035,5414,54
15630,SAN FRANCISCO,General Roca,Cordoba,Argentina,5414035,5414,54
15631,EL ARAÑADO,General Roca,Cordoba,Argentina,5414035,5414,54
15632,PLAZA LUXARDO,General Roca,Cordoba,Argentina,5414035,5414,54
15633,PORTEÑA,General Roca,Cordoba,Argentina,5414035,5414,54
15634,BUENA ESPERANZA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15635,COCHENELOS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15636,EL MACHAO,Indeterminado,San Luis,Argentina,5474998,5474,54
15637,EL OASIS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15638,EL QUINGUAL,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15639,EL VERANO (BUENA ESPERANZA-DPTO. GDOR. V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15640,FRISIA (APEADERO FCGSM),Indeterminado,San Luis,Argentina,5474998,5474,54
15641,LA DULCE,Indeterminado,San Luis,Argentina,5474998,5474,54
15642,LA ESMERALDA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15643,LA ETHEL,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15644,LA INVERNADA (BUENA ESPERANZA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15645,LA MARIA LUISA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15646,LA ROSINA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15647,LA SEGUNDA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15648,LAS AROMAS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15649,LAS MESTIZAS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15650,LOS OSCUROS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15651,MACHAO,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15652,NILINAST,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15653,PLACILLA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15654,SAN JUAN,Indeterminado,San Luis,Argentina,5474998,5474,54
15655,ÑURILAY,Indeterminado,San Luis,Argentina,5474998,5474,54
15656,BATAVIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15657,CENTENARIO,General Pedernera,San Luis,Argentina,5474035,5474,54
15658,COLONIA CALZADA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15659,CORONEL SEGOVIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15660,DIXONVILLE,Indeterminado,San Luis,Argentina,5474998,5474,54
15661,EL AGUILA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15662,EL ESPINILLO (DIXONVILLE-DPTO. GRAL. PEDERNERA),Indeterminado,San Luis,Argentina,5474998,5474,54
15663,EL PICHE,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15664,EL RECUERDO (NAHUEL MAPA-DPTO. GBDOR. V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15665,EL YATAGAN,Indeterminado,San Luis,Argentina,5474998,5474,54
15666,ESTANCIA 30 DE OCTUBRE,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15667,ESTANCIA DON ARTURO,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15668,FORTIN EL PATRIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15669,GLORIA A DIOS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15670,LA AMALIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15671,LA AROMA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15672,LA BAVARIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15673,LA BOLIVIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15674,LA CORA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15675,LA ESPERANZA (BATAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15676,LA FELISA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15677,LA GERMANIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15678,LA HORTENSIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15679,LA ISLA,Indeterminado,San Luis,Argentina,5474998,5474,54
15680,LA JUANA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15681,LA LAURA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15682,LA LUISA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15683,LA MARIA ESTHER,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15684,LA NUTRIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15685,SATURNINO M. LASPIUR,General Roca,Cordoba,Argentina,5414035,5414,54
15686,LA REINA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15687,LA RESERVA (DIXONVILLE-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15688,LA ROSALIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15689,LAURA ELISA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15690,LOS CHAÑARES (DIXONVILLE-DPTO. GDOR. V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15691,LOS HUAYCOS,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15692,LOS VALLES,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15693,MEDIA LUNA,General Alvear,Mendoza,Argentina,5450014,5450,54
15694,NAHUEL MAPA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15695,NAVIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15696,NUEVA ESPERANZA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15697,PENICE,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15698,SAN ANTONIO (BATAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15699,SAN ISIDRO (BATAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15700,SAN JOSE (BATAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15701,SANTA CECILIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15702,SANTA MARIA (NAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15703,SANTA TERESA (NAVIA-DPTO. GOBERNADOR V. DUPUY),Indeterminado,San Luis,Argentina,5474998,5474,54
15704,TORO BAYO,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15705,UCHAIMA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15706,VALLE HERMOSO,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15707,VIVA LA PATRIA,Gobernador Dupuy,San Luis,Argentina,5474042,5474,54
15708,BARRANCAS COLORADAS (SANTA ROSA-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15709,BARRIO FENIX,Indeterminado,La Pampa,Argentina,5442998,5442,54
15710,BARRIO VILLA DEL BUSTO,Indeterminado,La Pampa,Argentina,5442998,5442,54
15711,BARRIO VILLA PARQUE SANTILLAN,Indeterminado,La Pampa,Argentina,5442998,5442,54
15712,BARRIO VILLA SANTILLAN,Indeterminado,La Pampa,Argentina,5442998,5442,54
15713,COLONIA ESCALANTE,Indeterminado,La Pampa,Argentina,5442998,5442,54
15714,COLONIA LAGOS,Capital,La Pampa,Argentina,5442021,5442,54
15715,EL MIRADOR DE JUAREZ,Capital,La Pampa,Argentina,5442021,5442,54
15716,EL OASIS,Capital,La Pampa,Argentina,5442021,5442,54
15717,LA FORTUNA,Capital,La Pampa,Argentina,5442021,5442,54
15718,LA JUANITA (SANTA ROSA-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15719,LA MALVINA,Capital,La Pampa,Argentina,5442021,5442,54
15720,LA PRIMAVERA (SANTA ROSA-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15721,LAS MALVINAS,Capital,La Pampa,Argentina,5442021,5442,54
15722,LOS NOGALES,Capital,La Pampa,Argentina,5442021,5442,54
15723,MEDANO BLANCO,Capital,La Pampa,Argentina,5442021,5442,54
15724,SANTA ROSA,Capital,La Pampa,Argentina,5442021,5442,54
15725,ATALIVA ROCA,Utracán,La Pampa,Argentina,5442154,5442,54
15726,BOLICHE LA ARAÑA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15727,CEREALES,Atreucó,La Pampa,Argentina,5442007,5442,54
15728,COLONIA AGUIRRE,Atreucó,La Pampa,Argentina,5442007,5442,54
15729,COLONIA ECHETA,Capital,La Pampa,Argentina,5442021,5442,54
15730,COLONIA MARIA LUISA,Atreucó,La Pampa,Argentina,5442007,5442,54
15731,COLONIA SAN VICTORIO,Atreucó,La Pampa,Argentina,5442007,5442,54
15732,COLONIA SOBADELL,Atreucó,La Pampa,Argentina,5442007,5442,54
15733,LA ARAÑA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15734,LA DOLORES,Atreucó,La Pampa,Argentina,5442007,5442,54
15735,LA PRIMAVERA (MIGUEL RIGLOS-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15736,LOS QUINIENTOS,Atreucó,La Pampa,Argentina,5442007,5442,54
15737,MIGUEL RIGLOS,Atreucó,La Pampa,Argentina,5442007,5442,54
15738,POTRILLO OSCURO,Atreucó,La Pampa,Argentina,5442007,5442,54
15739,TOMAS M. DE ANCHORENA,Atreucó,La Pampa,Argentina,5442007,5442,54
15740,CACHIRULO,Toay,La Pampa,Argentina,5442140,5442,54
15741,CALCHAHUE,Toay,La Pampa,Argentina,5442140,5442,54
15742,CHACU,Toay,La Pampa,Argentina,5442140,5442,54
15743,CHAPALCO,Toay,La Pampa,Argentina,5442140,5442,54
15744,COLONIA FERRARO,Toay,La Pampa,Argentina,5442140,5442,54
15745,COLONIA RAMON QUINTAS,Toay,La Pampa,Argentina,5442140,5442,54
15746,COLONIA ROCA,Toay,La Pampa,Argentina,5442140,5442,54
15747,EL VOLANTE,Toay,La Pampa,Argentina,5442140,5442,54
15748,LA BAYA,Toay,La Pampa,Argentina,5442140,5442,54
15749,LA BAYA MUERTA,Toay,La Pampa,Argentina,5442140,5442,54
15750,LA CELINA (TOAY-DPTO. TOAY),Indeterminado,La Pampa,Argentina,5442998,5442,54
15751,LA CELMIRA,Toay,La Pampa,Argentina,5442140,5442,54
15752,LA VANGUARDIA,Toay,La Pampa,Argentina,5442140,5442,54
15753,LINDO VER,Toay,La Pampa,Argentina,5442140,5442,54
15754,LOS ALGARROBOS,Indeterminado,La Pampa,Argentina,5442998,5442,54
15755,NERRE CO,Toay,La Pampa,Argentina,5442140,5442,54
15756,OFICIAL ENRIQUE SEGURA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15757,PICHI-HUILCO,Indeterminado,La Pampa,Argentina,5442998,5442,54
15758,RAMON QUINTAS,Toay,La Pampa,Argentina,5442140,5442,54
15759,TA-HUILCO,Indeterminado,La Pampa,Argentina,5442998,5442,54
15760,TOAY,Toay,La Pampa,Argentina,5442140,5442,54
15761,ATREUCO,Atreucó,La Pampa,Argentina,5442007,5442,54
15762,BELLA VISTA,Atreucó,La Pampa,Argentina,5442007,5442,54
15763,"COLONIA GUIBURG N"" 2",Indeterminado,La Pampa,Argentina,5442998,5442,54
15764,DOBLAS,Atreucó,La Pampa,Argentina,5442007,5442,54
15765,EL DESLINDE,Atreucó,La Pampa,Argentina,5442007,5442,54
15766,EL DESTINO (ROLON-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15767,EL PALOMAR,Atreucó,La Pampa,Argentina,5442007,5442,54
15768,HIPOLITO YRIGOYEN,Atreucó,La Pampa,Argentina,5442007,5442,54
15769,LA CATALINITA,Atreucó,La Pampa,Argentina,5442007,5442,54
15770,LA ESPERANZA (HIDALGO-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15771,LA MANUELITA,Atreucó,La Pampa,Argentina,5442007,5442,54
15772,LA NUEVA PROVINCIA,Atreucó,La Pampa,Argentina,5442007,5442,54
15773,LA PAMPITA (HIDALGO-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15774,LA SARITA,Atreucó,La Pampa,Argentina,5442007,5442,54
15775,LAS FELICITAS,Atreucó,La Pampa,Argentina,5442007,5442,54
15776,LOS DOS HERMANOS,Atreucó,La Pampa,Argentina,5442007,5442,54
15777,OJO DE AGUA,Atreucó,La Pampa,Argentina,5442007,5442,54
15778,ROLON,Atreucó,La Pampa,Argentina,5442007,5442,54
15779,SALINAS GRANDES (HIDALGO-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15780,SAN FELIPE,Conhelo,La Pampa,Argentina,5442035,5442,54
15781,SAN PEDRO (ROLON-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15782,SANTA STELLA,Atreucó,La Pampa,Argentina,5442007,5442,54
15783,COLONIA LA ORACION,Atreucó,La Pampa,Argentina,5442007,5442,54
15784,EL CENTENARIO,Atreucó,La Pampa,Argentina,5442007,5442,54
15785,HIDALGO,Atreucó,La Pampa,Argentina,5442007,5442,54
15786,LA ANTONIA,Atreucó,La Pampa,Argentina,5442007,5442,54
15787,LA ESMERALDA (MACACHIN-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15788,LA ESPERANZA (MACACHIN-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15789,LA JOSEFINA,Atreucó,La Pampa,Argentina,5442007,5442,54
15790,LA ORACION,Indeterminado,La Pampa,Argentina,5442998,5442,54
15791,MACACHIN,Atreucó,La Pampa,Argentina,5442007,5442,54
15792,SANTO TOMAS,Atreucó,La Pampa,Argentina,5442007,5442,54
15793,TRES HERMANOS (MACACHIN-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15794,VALLE ARGENTINO (MACACHIN-DPTO. ATREUCO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15795,ALPACHIRI,Guatraché,La Pampa,Argentina,5442070,5442,54
15796,CAMPO URDANIZ,Guatraché,La Pampa,Argentina,5442070,5442,54
15797,COLONIA ANASAGASTI,Guatraché,La Pampa,Argentina,5442070,5442,54
15798,GENERAL MANUEL CAMPOS,Guatraché,La Pampa,Argentina,5442070,5442,54
15799,LA MARIA ROSA,Guatraché,La Pampa,Argentina,5442070,5442,54
15800,MONTE RALO,Guatraché,La Pampa,Argentina,5442070,5442,54
15801,SALINAS MARI MANUEL,Guatraché,La Pampa,Argentina,5442070,5442,54
15802,SANTA ANA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15803,CAMPO DE LOS TOROS,Guatraché,La Pampa,Argentina,5442070,5442,54
15804,CAMPO LA FLORIDA,Guatraché,La Pampa,Argentina,5442070,5442,54
15805,COLONIA LA ESPERANZA,Guatraché,La Pampa,Argentina,5442070,5442,54
15806,COLONIA LOS TOROS,Guatraché,La Pampa,Argentina,5442070,5442,54
15807,COLONIA LUNA,Guatraché,La Pampa,Argentina,5442070,5442,54
15808,COLONIA SANTA TERESA,Guatraché,La Pampa,Argentina,5442070,5442,54
15809,GUATRACHE,Guatraché,La Pampa,Argentina,5442070,5442,54
15810,LA NUEVA,Indeterminado,La Pampa,Argentina,5442998,5442,54
15811,LA PIEDAD,Guatraché,La Pampa,Argentina,5442070,5442,54
15812,LAS QUINTAS,Guatraché,La Pampa,Argentina,5442070,5442,54
15813,LOS TOROS,Indeterminado,La Pampa,Argentina,5442998,5442,54
15814,REMECO,Guatraché,La Pampa,Argentina,5442070,5442,54
15815,BAJO DE LAS PALOMAS,Toay,La Pampa,Argentina,5442140,5442,54
15816,COLONIA ESPIGA DE ORO,Conhelo,La Pampa,Argentina,5442035,5442,54
15817,COLONIA LA PAZ,Conhelo,La Pampa,Argentina,5442035,5442,54
15818,COLONIA SAN FELIPE,Conhelo,La Pampa,Argentina,5442035,5442,54
15819,COLONIA SANTA ELENA,Conhelo,La Pampa,Argentina,5442035,5442,54
15820,EL DESTINO (WINIFREDA-DPTO. CONHELO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15821,EL FURLONG,Conhelo,La Pampa,Argentina,5442035,5442,54
15822,EL GUANACO (WINIFREDA-DPTO. CAPITAL),Indeterminado,La Pampa,Argentina,5442998,5442,54
15823,LA DELFINA,Conhelo,La Pampa,Argentina,5442035,5442,54
15824,LOTE 12 (WINIFREDA-DPTO. CONHELO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15825,LOTE 13 (ESCUELA 173),Indeterminado,La Pampa,Argentina,5442998,5442,54
15826,LOTE 21 (COLONIA SANTA ELENA),Indeterminado,La Pampa,Argentina,5442998,5442,54
15827,LOTE 23 (ESCUELA 221),Indeterminado,La Pampa,Argentina,5442998,5442,54
15828,SAN JOSE (WINIFREDA-DPTO. CONHELO),Indeterminado,La Pampa,Argentina,5442998,5442,54
15829,WINIFREDA,Conhelo,La Pampa,Argentina,5442035,5442,54
15830,COLONIA BARON,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15831,COLONIA LA CARLOTA,Maracó,La Pampa,Argentina,5442105,5442,54
15832,COLONIA SAN JOSE,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15833,INES Y CARLOTA,Capital,La Pampa,Argentina,5442021,5442,54
15834,LOS PIRINEOS,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15835,LOTE 25 (ESCUELA 178),Indeterminado,La Pampa,Argentina,5442998,5442,54
15836,LOTE 6 (ESCUELA 171),Indeterminado,La Pampa,Argentina,5442998,5442,54
15837,MAURICIO MAYER,Conhelo,La Pampa,Argentina,5442035,5442,54
15838,VILLA MIRASOL,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15839,VILLA SAN JOSE,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15840,ZONA RURAL DE MIRASOL,Quemú Quemú,La Pampa,Argentina,5442119,5442,54
15841,LA FLORENCIA,Loventué,La Pampa,Argentina,5442098,5442,54
15842,LOTE 5 (LUAN TORO-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15843,LOVENTUE,Loventué,La Pampa,Argentina,5442098,5442,54
15844,LUAN TORO,Loventué,La Pampa,Argentina,5442098,5442,54
15845,CARRO QUEMADO,Loventué,La Pampa,Argentina,5442098,5442,54
15846,CHACRAS DE VICTORICA,Loventué,La Pampa,Argentina,5442098,5442,54
15847,EL DURAZNO,Loventué,La Pampa,Argentina,5442098,5442,54
15848,EL EUCALIPTO,Toay,La Pampa,Argentina,5442140,5442,54
15849,GUADALOZA,Loventué,La Pampa,Argentina,5442098,5442,54
15850,LA MOROCHA,Loventué,La Pampa,Argentina,5442098,5442,54
15851,LABAL,Loventué,La Pampa,Argentina,5442098,5442,54
15852,POITAGUE,Loventué,La Pampa,Argentina,5442098,5442,54
15853,SAN FRANCISCO,Chalileo,La Pampa,Argentina,5442049,5442,54
15854,VICTORICA,Loventué,La Pampa,Argentina,5442098,5442,54
15855,CAICHUE,Loventué,La Pampa,Argentina,5442098,5442,54
15856,COLONIA EL PORVENIR,Loventué,La Pampa,Argentina,5442098,5442,54
15857,COSTA DEL SALADO,Loventué,La Pampa,Argentina,5442098,5442,54
15858,DOS AMIGOS (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15859,EL DESTINO (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15860,EL MATE,Loventué,La Pampa,Argentina,5442098,5442,54
15861,EL ODRE,Loventué,La Pampa,Argentina,5442098,5442,54
15862,EL REFUGIO,Loventué,La Pampa,Argentina,5442098,5442,54
15863,EL RETIRO,Loventué,La Pampa,Argentina,5442098,5442,54
15864,EL SILENCIO,Loventué,La Pampa,Argentina,5442098,5442,54
15865,JAGUEL DEL ESQUINERO,Loventué,La Pampa,Argentina,5442098,5442,54
15866,JAGUEL DEL MONTE,Loventué,La Pampa,Argentina,5442098,5442,54
15867,JUZGADO VIEJO,Loventué,La Pampa,Argentina,5442098,5442,54
15868,LA CATALINA (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15869,LA CIENAGA,Loventué,La Pampa,Argentina,5442098,5442,54
15870,LA CONSTANCIA (TELEN-DPTO. LEVENTUE),Indeterminado,La Pampa,Argentina,5442998,5442,54
15871,LA ELENITA,Loventué,La Pampa,Argentina,5442098,5442,54
15872,LA ELIA,Loventué,La Pampa,Argentina,5442098,5442,54
